***************************************** BIN PACKING SOLUTION *****************************************
Parameters: alpha_1=0.5 alpha_2=0.5 t=0.2 s=1
-------------------------------------------------------------------------------------------------------------------------------------------------
INSTANCE 	 # OF BINS 	 SCHEDULING OBJECTIVE 	 BEST OBJECTIVE 	 RUNNING TIME
BPP_50_100_0.1_0.8_8.C	23	1.000	12.000	0.001
BPP_50_100_0.1_0.8_9.C	26	1.400	13.700	0.001
BPP_50_120_0.1_0.8_0.C	27	1.000	14.000	0.002
BPP_50_120_0.1_0.8_1.C	23	1.200	12.100	0.001
BPP_50_120_0.1_0.8_2.C	27	3.000	15.000	0.001
BPP_50_120_0.1_0.8_3.C	23	1.400	12.200	0.002
BPP_50_120_0.1_0.8_4.C	28	6.200	17.100	0.001
BPP_50_120_0.1_0.8_5.C	25	0.600	12.800	0.001
BPP_50_120_0.1_0.8_6.C	23	3.800	13.400	0.002
BPP_50_120_0.1_0.8_7.C	24	6.400	15.200	0.001
BPP_50_120_0.1_0.8_8.C	25	3.000	14.000	0.000
BPP_50_120_0.1_0.8_9.C	24	5.200	14.600	0.001
BPP_50_125_0.1_0.8_0.C	28	1.200	14.600	0.001
BPP_50_125_0.1_0.8_1.C	26	1.000	13.500	0.002
BPP_50_125_0.1_0.8_2.C	23	2.000	12.500	0.001
BPP_50_125_0.1_0.8_3.C	30	3.600	16.800	0.001
BPP_50_125_0.1_0.8_4.C	27	3.800	15.400	0.000
BPP_50_125_0.1_0.8_5.C	32	3.600	17.800	0.001
BPP_50_125_0.1_0.8_6.C	27	2.400	14.700	0.001
BPP_50_125_0.1_0.8_7.C	29	4.600	16.800	0.001
BPP_50_125_0.1_0.8_8.C	23	5.000	14.000	0.001
BPP_50_125_0.1_0.8_9.C	26	4.600	15.300	0.001
BPP_50_150_0.1_0.8_0.C	24	0.400	12.200	0.001
BPP_50_150_0.1_0.8_1.C	29	1.400	15.200	0.003
BPP_50_150_0.1_0.8_2.C	26	5.000	15.500	0.000
BPP_50_150_0.1_0.8_3.C	27	4.600	15.800	0.001
BPP_50_150_0.1_0.8_4.C	22	2.000	12.000	0.000
BPP_50_150_0.1_0.8_5.C	26	1.800	13.900	0.001
BPP_50_150_0.1_0.8_6.C	24	2.400	13.200	0.000
BPP_50_150_0.1_0.8_7.C	25	1.600	13.300	0.001
BPP_50_150_0.1_0.8_8.C	26	0.800	13.400	0.001
BPP_50_150_0.1_0.8_9.C	24	1.600	12.800	0.001
BPP_50_200_0.1_0.8_0.C	26	4.200	15.100	0.001
BPP_50_200_0.1_0.8_1.C	26	1.000	13.500	0.001
BPP_50_200_0.1_0.8_2.C	22	0.800	11.400	0.003
BPP_50_200_0.1_0.8_3.C	25	2.600	13.800	0.000
BPP_50_200_0.1_0.8_4.C	27	1.000	14.000	0.002
BPP_50_200_0.1_0.8_5.C	32	1.600	16.800	0.002
BPP_50_200_0.1_0.8_6.C	25	1.000	13.000	0.001
BPP_50_200_0.1_0.8_7.C	24	4.600	14.300	0.000
BPP_50_200_0.1_0.8_8.C	27	0.800	13.900	0.001
BPP_50_200_0.1_0.8_9.C	24	4.800	14.400	0.001
BPP_50_300_0.1_0.8_0.C	26	2.800	14.400	0.000
BPP_50_300_0.1_0.8_1.C	26	3.000	14.500	0.001
BPP_50_300_0.1_0.8_2.C	28	4.800	16.400	0.001
BPP_50_300_0.1_0.8_3.C	28	3.600	15.800	0.001
BPP_50_300_0.1_0.8_4.C	30	5.000	17.500	0.001
BPP_50_300_0.1_0.8_5.C	25	4.800	14.900	0.001
BPP_50_300_0.1_0.8_6.C	22	4.000	13.000	0.001
BPP_50_300_0.1_0.8_7.C	30	3.600	16.800	0.001
BPP_50_300_0.1_0.8_8.C	30	3.400	16.700	0.001
BPP_50_300_0.1_0.8_9.C	30	3.600	16.800	0.001
BPP_50_400_0.1_0.8_0.C	23	0.800	11.900	0.001
BPP_50_400_0.1_0.8_1.C	30	0.200	15.100	0.003
BPP_50_400_0.1_0.8_2.C	24	1.600	12.800	0.003
BPP_50_400_0.1_0.8_3.C	26	4.400	15.200	0.000
BPP_50_400_0.1_0.8_4.C	23	2.200	12.600	0.001
BPP_50_400_0.1_0.8_5.C	29	3.600	16.300	0.001
BPP_50_400_0.1_0.8_6.C	27	8.200	17.600	0.001
BPP_50_400_0.1_0.8_7.C	25	1.400	13.200	0.003
BPP_50_400_0.1_0.8_8.C	32	7.000	19.500	0.002
BPP_50_400_0.1_0.8_9.C	27	7.200	17.100	0.001
BPP_50_500_0.1_0.8_0.C	27	2.800	14.900	0.002
BPP_50_500_0.1_0.8_1.C	27	0.800	13.900	0.003
BPP_50_500_0.1_0.8_2.C	27	1.200	14.100	0.000
BPP_50_500_0.1_0.8_3.C	26	4.400	15.200	0.002
BPP_50_500_0.1_0.8_4.C	23	2.000	12.500	0.001
BPP_50_500_0.1_0.8_5.C	28	2.800	15.400	0.001
BPP_50_500_0.1_0.8_6.C	24	0.800	12.400	0.001
BPP_50_500_0.1_0.8_7.C	29	2.800	15.900	0.001
BPP_50_500_0.1_0.8_8.C	29	2.000	15.500	0.001
BPP_50_500_0.1_0.8_9.C	28	0.800	14.400	0.000
BPP_50_50_0.1_0.8_0.C	26	3.400	14.700	0.001
BPP_50_50_0.1_0.8_1.C	30	1.000	15.500	0.001
BPP_50_50_0.1_0.8_2.C	28	3.000	15.500	0.000
BPP_50_50_0.1_0.8_3.C	22	1.600	11.800	0.000
BPP_50_50_0.1_0.8_4.C	27	3.800	15.400	0.001
BPP_50_50_0.1_0.8_5.C	26	2.800	14.400	0.002
BPP_50_50_0.1_0.8_6.C	26	4.200	15.100	0.000
BPP_50_50_0.1_0.8_7.C	27	5.200	16.100	0.001
BPP_50_50_0.1_0.8_8.C	25	4.000	14.500	0.001
BPP_50_50_0.1_0.8_9.C	27	6.000	16.500	0.001
BPP_50_750_0.1_0.8_0.C	32	5.000	18.500	0.001
BPP_50_750_0.1_0.8_1.C	25	7.200	16.100	0.000
BPP_50_750_0.1_0.8_2.C	28	0.000	14.000	0.001
BPP_50_750_0.1_0.8_3.C	27	0.000	13.500	0.001
BPP_50_750_0.1_0.8_4.C	26	0.000	13.000	0.002
BPP_50_750_0.1_0.8_5.C	28	0.000	14.000	0.003
BPP_50_750_0.1_0.8_6.C	28	0.000	14.000	0.004
BPP_50_750_0.1_0.8_7.C	29	2.800	15.900	0.001
BPP_50_750_0.1_0.8_8.C	27	0.400	13.700	0.001
BPP_50_750_0.1_0.8_9.C	22	0.200	11.100	0.001
BPP_50_75_0.1_0.8_0.C	28	0.400	14.200	0.001
BPP_50_75_0.1_0.8_1.C	31	2.600	16.800	0.001
BPP_50_75_0.1_0.8_2.C	25	3.200	14.100	0.001
BPP_50_75_0.1_0.8_3.C	24	8.200	16.100	0.001
BPP_50_75_0.1_0.8_4.C	30	6.800	18.400	0.001
BPP_50_75_0.1_0.8_5.C	28	1.800	14.900	0.001
BPP_50_75_0.1_0.8_6.C	23	2.400	12.700	0.001
BPP_50_75_0.1_0.8_7.C	24	1.600	12.800	0.001
BPP_50_75_0.1_0.8_8.C	22	0.600	11.300	0.001
BPP_50_75_0.1_0.8_9.C	29	2.200	15.600	0.001
