***************************************** BIN PACKING SOLUTION *****************************************
Parameters: alpha_1=0.4 alpha_2=0.6 t=0.2 s=1
-------------------------------------------------------------------------------------------------------------------------------------------------
INSTANCE 	 # OF BINS 	 SCHEDULING OBJECTIVE 	 BEST OBJECTIVE 	 RUNNING TIME
BPP_50_100_0.1_0.8_8.C	23	1.000	9.800	0.001
BPP_50_100_0.1_0.8_9.C	26	1.400	11.240	0.001
BPP_50_120_0.1_0.8_0.C	27	1.000	11.400	0.002
BPP_50_120_0.1_0.8_1.C	22	0.400	9.040	0.001
BPP_50_120_0.1_0.8_2.C	27	3.000	12.600	0.001
BPP_50_120_0.1_0.8_3.C	23	1.400	10.040	0.002
BPP_50_120_0.1_0.8_4.C	28	6.200	14.920	0.000
BPP_50_120_0.1_0.8_5.C	25	0.600	10.360	0.001
BPP_50_120_0.1_0.8_6.C	23	3.800	11.480	0.002
BPP_50_120_0.1_0.8_7.C	24	6.400	13.440	0.001
BPP_50_120_0.1_0.8_8.C	25	3.000	11.800	0.000
BPP_50_120_0.1_0.8_9.C	24	5.200	12.720	0.001
BPP_50_125_0.1_0.8_0.C	28	1.200	11.920	0.001
BPP_50_125_0.1_0.8_1.C	26	1.000	11.000	0.002
BPP_50_125_0.1_0.8_2.C	23	2.000	10.400	0.001
BPP_50_125_0.1_0.8_3.C	30	3.600	14.160	0.001
BPP_50_125_0.1_0.8_4.C	27	3.800	13.080	0.000
BPP_50_125_0.1_0.8_5.C	32	3.600	14.960	0.001
BPP_50_125_0.1_0.8_6.C	27	2.400	12.240	0.001
BPP_50_125_0.1_0.8_7.C	30	5.400	15.240	0.001
BPP_50_125_0.1_0.8_8.C	23	5.000	12.200	0.001
BPP_50_125_0.1_0.8_9.C	26	4.600	13.160	0.001
BPP_50_150_0.1_0.8_0.C	24	0.400	9.840	0.001
BPP_50_150_0.1_0.8_1.C	29	1.400	12.440	0.003
BPP_50_150_0.1_0.8_2.C	26	5.000	13.400	0.000
BPP_50_150_0.1_0.8_3.C	27	4.600	13.560	0.001
BPP_50_150_0.1_0.8_4.C	22	2.000	10.000	0.000
BPP_50_150_0.1_0.8_5.C	26	1.800	11.480	0.001
BPP_50_150_0.1_0.8_6.C	24	2.400	11.040	0.000
BPP_50_150_0.1_0.8_7.C	25	1.600	10.960	0.001
BPP_50_150_0.1_0.8_8.C	26	0.800	10.880	0.001
BPP_50_150_0.1_0.8_9.C	24	1.600	10.560	0.001
BPP_50_200_0.1_0.8_0.C	26	4.200	12.920	0.001
BPP_50_200_0.1_0.8_1.C	26	1.000	11.000	0.001
BPP_50_200_0.1_0.8_2.C	24	1.000	10.200	0.001
BPP_50_200_0.1_0.8_3.C	25	1.200	10.720	0.001
BPP_50_200_0.1_0.8_4.C	27	1.000	11.400	0.002
BPP_50_200_0.1_0.8_5.C	32	1.600	13.760	0.001
BPP_50_200_0.1_0.8_6.C	25	1.000	10.600	0.001
BPP_50_200_0.1_0.8_7.C	24	4.600	12.360	0.000
BPP_50_200_0.1_0.8_8.C	27	0.800	11.280	0.001
BPP_50_200_0.1_0.8_9.C	24	4.800	12.480	0.001
BPP_50_300_0.1_0.8_0.C	26	2.800	12.080	0.000
BPP_50_300_0.1_0.8_1.C	26	3.000	12.200	0.001
BPP_50_300_0.1_0.8_2.C	28	4.800	14.080	0.001
BPP_50_300_0.1_0.8_3.C	28	3.600	13.360	0.001
BPP_50_300_0.1_0.8_4.C	30	5.000	15.000	0.001
BPP_50_300_0.1_0.8_5.C	25	4.800	12.880	0.001
BPP_50_300_0.1_0.8_6.C	22	4.000	11.200	0.001
BPP_50_300_0.1_0.8_7.C	30	3.600	14.160	0.001
BPP_50_300_0.1_0.8_8.C	30	3.400	14.040	0.001
BPP_50_300_0.1_0.8_9.C	30	3.600	14.160	0.001
BPP_50_400_0.1_0.8_0.C	23	0.800	9.680	0.001
BPP_50_400_0.1_0.8_1.C	30	0.200	12.120	0.001
BPP_50_400_0.1_0.8_2.C	24	1.600	10.560	0.003
BPP_50_400_0.1_0.8_3.C	26	4.400	13.040	0.000
BPP_50_400_0.1_0.8_4.C	23	2.200	10.520	0.001
BPP_50_400_0.1_0.8_5.C	29	3.600	13.760	0.001
BPP_50_400_0.1_0.8_6.C	27	8.400	15.840	0.001
BPP_50_400_0.1_0.8_7.C	25	1.400	10.840	0.003
BPP_50_400_0.1_0.8_8.C	32	7.000	17.000	0.002
BPP_50_400_0.1_0.8_9.C	27	7.000	15.000	0.001
BPP_50_500_0.1_0.8_0.C	27	2.800	12.480	0.002
BPP_50_500_0.1_0.8_1.C	27	0.800	11.280	0.003
BPP_50_500_0.1_0.8_2.C	27	1.200	11.520	0.000
BPP_50_500_0.1_0.8_3.C	26	4.400	13.040	0.002
BPP_50_500_0.1_0.8_4.C	23	2.000	10.400	0.000
BPP_50_500_0.1_0.8_5.C	28	2.800	12.880	0.001
BPP_50_500_0.1_0.8_6.C	24	0.800	10.080	0.002
BPP_50_500_0.1_0.8_7.C	29	2.800	13.280	0.001
BPP_50_500_0.1_0.8_8.C	29	2.000	12.800	0.001
BPP_50_500_0.1_0.8_9.C	28	0.800	11.680	0.000
BPP_50_50_0.1_0.8_0.C	26	3.400	12.440	0.001
BPP_50_50_0.1_0.8_1.C	30	1.000	12.600	0.001
BPP_50_50_0.1_0.8_2.C	28	3.000	13.000	0.000
BPP_50_50_0.1_0.8_3.C	22	1.600	9.760	0.000
BPP_50_50_0.1_0.8_4.C	27	3.800	13.080	0.001
BPP_50_50_0.1_0.8_5.C	26	2.800	12.080	0.002
BPP_50_50_0.1_0.8_6.C	26	4.200	12.920	0.000
BPP_50_50_0.1_0.8_7.C	27	5.200	13.920	0.000
BPP_50_50_0.1_0.8_8.C	25	4.000	12.400	0.001
BPP_50_50_0.1_0.8_9.C	27	6.000	14.400	0.001
BPP_50_750_0.1_0.8_0.C	32	5.000	15.800	0.001
BPP_50_750_0.1_0.8_1.C	25	7.200	14.320	0.000
BPP_50_750_0.1_0.8_2.C	28	0.000	11.200	0.001
BPP_50_750_0.1_0.8_3.C	27	0.000	10.800	0.001
BPP_50_750_0.1_0.8_4.C	26	-0.000	10.400	0.002
BPP_50_750_0.1_0.8_5.C	28	0.000	11.200	0.002
BPP_50_750_0.1_0.8_6.C	27	0.000	10.800	0.001
BPP_50_750_0.1_0.8_7.C	29	2.800	13.280	0.001
BPP_50_750_0.1_0.8_8.C	27	0.400	11.040	0.001
BPP_50_750_0.1_0.8_9.C	22	0.200	8.920	0.001
BPP_50_75_0.1_0.8_0.C	28	0.400	11.440	0.000
BPP_50_75_0.1_0.8_1.C	31	2.600	13.960	0.001
BPP_50_75_0.1_0.8_2.C	25	3.200	11.920	0.001
BPP_50_75_0.1_0.8_3.C	24	6.600	13.560	0.003
BPP_50_75_0.1_0.8_4.C	30	6.800	16.080	0.001
BPP_50_75_0.1_0.8_5.C	28	1.800	12.280	0.001
BPP_50_75_0.1_0.8_6.C	23	2.400	10.640	0.001
BPP_50_75_0.1_0.8_7.C	24	1.600	10.560	0.000
BPP_50_75_0.1_0.8_8.C	22	0.600	9.160	0.001
BPP_50_75_0.1_0.8_9.C	29	2.200	12.920	0.001
